id,start_time,spread,over_under,is_finished,venue_name,venue_address,neutral_site,week_id
401671830,2025-01-05T05:00:00+00:00,,,False,SoFi Stadium,"Inglewood, CA",False,nfl-2024-week-18
401671831,2025-01-05T05:00:00+00:00,,,False,Gillette Stadium,"Foxborough, MA",False,nfl-2024-week-18
401671833,2025-01-05T05:00:00+00:00,,,False,MetLife Stadium,"East Rutherford, NJ",False,nfl-2024-week-18
401671841,2025-01-05T05:00:00+00:00,,,False,Lincoln Financial Field,"Philadelphia, PA",False,nfl-2024-week-18
401671845,2025-01-05T05:00:00+00:00,,,False,State Farm Stadium,"Glendale, AZ",False,nfl-2024-week-18
401671836,2025-01-05T05:00:00+00:00,,,False,Acrisure Stadium,"Pittsburgh, PA",False,nfl-2024-week-18
401671828,2025-01-05T05:00:00+00:00,,,False,Raymond James Stadium,"Tampa, FL",False,nfl-2024-week-18
401671834,2025-01-05T05:00:00+00:00,,,False,M&T Bank Stadium,"Baltimore, MD",False,nfl-2024-week-18
401671757,2024-11-17T21:05:00+00:00,,,False,Levi's Stadium,"Santa Clara, CA",False,nfl-2024-week-11
401671665,2024-11-17T21:25:00+00:00,,,False,Highmark Stadium,"Orchard Park, NY",False,nfl-2024-week-11
401671675,2024-11-17T21:25:00+00:00,,,False,SoFi Stadium,"Inglewood, CA",False,nfl-2024-week-11
401671782,2024-11-18T01:20:00+00:00,,,False,MetLife Stadium,"East Rutherford, NJ",False,nfl-2024-week-11
401671694,2024-11-19T01:15:00+00:00,,,False,AT&T Stadium,"Arlington, TX",False,nfl-2024-week-11
401671875,2024-11-22T01:15:00+00:00,,,False,Huntington Bank Field,"Cleveland, OH",False,nfl-2024-week-12
401671870,2024-11-24T18:00:00+00:00,,,False,Soldier Field,"Chicago, IL",False,nfl-2024-week-12
401671866,2024-11-24T18:00:00+00:00,,,False,Lucas Oil Stadium,"Indianapolis, IN",False,nfl-2024-week-12
401671847,2024-11-24T18:00:00+00:00,,,False,Hard Rock Stadium,"Miami Gardens, FL",False,nfl-2024-week-12
401671638,2024-11-24T18:00:00+00:00,,,False,MetLife Stadium,"East Rutherford, NJ",False,nfl-2024-week-12
401671715,2024-11-24T18:00:00+00:00,,,False,Northwest Stadium,"Landover, MD",False,nfl-2024-week-12
401671651,2024-11-24T18:00:00+00:00,,,False,Bank of America Stadium,"Charlotte, NC",False,nfl-2024-week-12
401671656,2024-11-24T21:05:00+00:00,,,False,Allegiant Stadium,"Las Vegas, NV",False,nfl-2024-week-12
401671768,2024-11-24T21:25:00+00:00,,,False,Lambeau Field,"Green Bay, WI",False,nfl-2024-week-12
401671775,2024-11-24T21:25:00+00:00,,,False,Lumen Field,"Seattle, WA",False,nfl-2024-week-12
401671794,2024-11-25T01:20:00+00:00,,,False,SoFi Stadium,"Inglewood, CA",False,nfl-2024-week-12
401671689,2024-11-26T01:15:00+00:00,,,False,SoFi Stadium,"Inglewood, CA",False,nfl-2024-week-12
401671492,2024-11-28T17:30:00+00:00,,,False,Ford Field,"Detroit, MI",False,nfl-2024-week-13
401671779,2024-11-28T21:30:00+00:00,,,False,AT&T Stadium,"Arlington, TX",False,nfl-2024-week-13
401671798,2024-11-29T01:20:00+00:00,,,False,Lambeau Field,"Green Bay, WI",False,nfl-2024-week-13
401671806,2024-11-29T20:00:00+00:00,,,False,GEHA Field at Arrowhead Stadium,"Kansas City, MO",False,nfl-2024-week-13
401671649,2024-12-01T18:00:00+00:00,,,False,Mercedes-Benz Stadium,"Atlanta, GA",False,nfl-2024-week-13
401671627,2024-12-01T18:00:00+00:00,,,False,Paycor Stadium,"Cincinnati, OH",False,nfl-2024-week-13
401671726,2024-12-01T18:00:00+00:00,,,False,U.S. Bank Stadium,"Minneapolis, MN",False,nfl-2024-week-13
401671620,2024-12-01T18:00:00+00:00,,,False,Gillette Stadium,"Foxborough, MA",False,nfl-2024-week-13
401671703,2024-12-01T18:00:00+00:00,,,False,MetLife Stadium,"East Rutherford, NJ",False,nfl-2024-week-13
401671743,2024-12-01T18:00:00+00:00,,,False,Northwest Stadium,"Landover, MD",False,nfl-2024-week-13
401671705,2024-12-01T18:00:00+00:00,,,False,EverBank Stadium,"Jacksonville, FL",False,nfl-2024-week-13
401671753,2024-12-01T21:05:00+00:00,,,False,Caesars Superdome,"New Orleans, LA",False,nfl-2024-week-13
401671752,2024-12-01T21:05:00+00:00,,,False,Bank of America Stadium,"Charlotte, NC",False,nfl-2024-week-13
401671666,2024-12-01T21:25:00+00:00,,,False,M&T Bank Stadium,"Baltimore, MD",False,nfl-2024-week-13
401671781,2024-12-02T01:20:00+00:00,,,False,Highmark Stadium,"Orchard Park, NY",False,nfl-2024-week-13
401671686,2024-12-03T01:15:00+00:00,,,False,Empower Field at Mile High,"Denver, CO",False,nfl-2024-week-13
401671601,2024-12-08T18:00:00+00:00,,,False,MetLife Stadium,"East Rutherford, NJ",False,nfl-2024-week-14
401671713,2024-12-08T18:00:00+00:00,,,False,Lincoln Financial Field,"Philadelphia, PA",False,nfl-2024-week-14
401671631,2024-12-08T18:00:00+00:00,,,False,Acrisure Stadium,"Pittsburgh, PA",False,nfl-2024-week-14
401671654,2024-12-08T18:00:00+00:00,,,False,Raymond James Stadium,"Tampa, FL",False,nfl-2024-week-14
401671660,2024-12-08T21:05:00+00:00,,,False,State Farm Stadium,"Glendale, AZ",False,nfl-2024-week-14
401671773,2024-12-08T21:25:00+00:00,,,False,SoFi Stadium,"Inglewood, CA",False,nfl-2024-week-14
401671774,2024-12-08T21:25:00+00:00,,,False,Levi's Stadium,"Santa Clara, CA",False,nfl-2024-week-14
401671788,2024-12-09T01:20:00+00:00,,,False,GEHA Field at Arrowhead Stadium,"Kansas City, MO",False,nfl-2024-week-14
401671690,2024-12-10T01:15:00+00:00,,,False,AT&T Stadium,"Arlington, TX",False,nfl-2024-week-14
401671818,2024-12-13T01:15:00+00:00,,,False,Levi's Stadium,"Santa Clara, CA",False,nfl-2024-week-15
401671854,2024-12-15T18:00:00+00:00,,,False,Huntington Bank Field,"Cleveland, OH",False,nfl-2024-week-15
401671825,2024-12-15T18:00:00+00:00,,,False,Nissan Stadium,"Nashville, TN",False,nfl-2024-week-15
401671737,2024-12-15T18:00:00+00:00,,,False,Caesars Superdome,"New Orleans, LA",False,nfl-2024-week-15
401671639,2024-12-15T18:00:00+00:00,,,False,MetLife Stadium,"East Rutherford, NJ",False,nfl-2024-week-15
401671731,2024-12-15T18:00:00+00:00,,,False,Bank of America Stadium,"Charlotte, NC",False,nfl-2024-week-15
401671706,2024-12-15T18:00:00+00:00,,,False,EverBank Stadium,"Jacksonville, FL",False,nfl-2024-week-15
401671860,2024-12-15T18:00:00+00:00,,,False,NRG Stadium,"Houston, TX",False,nfl-2024-week-15
401671669,2024-12-15T21:25:00+00:00,,,False,Empower Field at Mile High,"Denver, CO",False,nfl-2024-week-15
401671681,2024-12-15T21:25:00+00:00,,,False,Ford Field,"Detroit, MI",False,nfl-2024-week-15
401671766,2024-12-15T21:25:00+00:00,,,False,Lincoln Financial Field,"Philadelphia, PA",False,nfl-2024-week-15
401671677,2024-12-15T21:25:00+00:00,,,False,State Farm Stadium,"Glendale, AZ",False,nfl-2024-week-15
401671762,2024-12-15T21:25:00+00:00,,,False,SoFi Stadium,"Inglewood, CA",False,nfl-2024-week-15
